,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10719,37508004,*New room Comfy&Quiet* 1 stop from Shinjuku,102770046,Ryo & Ai,,Shibuya Ku,35.67733,139.68575,Entire home/apt,9665,1,14,2020-02-22,2.5,15,172
10720,37508085,Near Nakano Shinbashi Station / bunk bed /2p,277296051,Qing,,Nakano Ku,35.68779,139.67525,Private room,4995,1,9,2020-02-22,1.54,22,120
10721,37508089,Near Nakano Shinbashi Station / bunk bed /2p,277296051,Qing,,Nakano Ku,35.68763,139.67469,Private room,5538,1,11,2019-12-01,1.65,22,123
10723,37508748,匯家KAIKE Asakusa 双人间 Sensoji 10mins Direct Airport6,273481447,Usi,,Taito Ku,35.72075,139.79877,Private room,3475,3,7,2019-12-30,1.44,25,144
10724,37508879,お部屋まるごと独立型!台所&ｼｬﾜｰ付き!狭いけど格安#Tokyo#新宿#浅草#渋谷,283119396,Mai,,Sumida Ku,35.70217,139.81243999999998,Entire home/apt,9991,1,9,2020-02-09,1.32,1,185
10734,37526801,RSK201★许可★車站步行7min超级公寓/浅草秋叶原电车1min/固定Wi-Fi中文OK,62214812,Riku,,Taito Ku,35.7031,139.7845,Entire home/apt,9448,1,8,2020-02-23,1.39,29,188
10736,37535790,青葉苑205/IKEBUKURO/FREE WIFI/MAX 11 GUESTS 32㎡,283490443,Jerry,,Toshima Ku,35.73531,139.70195,Entire home/apt,14986,1,12,2020-02-14,2.17,17,182
10737,37535966,JR山手線鶯谷駅から徒歩7分♦︎家具家電ｷｯﾁﾝ完備の新規OPENのﾚｼﾞﾃﾞﾝｽﾎﾃﾙ,283486959,Satisfill,,Arakawa Ku,35.727509999999995,139.77866,Entire home/apt,12054,1,8,2020-02-25,1.78,3,81
10739,37537832,【TOKYO SKYTREE 徒歩3分】【ASAKUSA浅草徒歩12分】1日1組･1棟貸切･屋上貸切,283508060,Takuya,,Sumida Ku,35.70839,139.80616,Entire home/apt,19982,2,3,2020-01-20,1.5,1,70
10740,37538240,"25㎡/Str Akb, Sjk/WiFi/3mn sta/Free Parking/SP1",279004837,Yuko,,Edogawa Ku,35.70598,139.84318000000002,Entire home/apt,29973,2,17,2020-02-19,2.76,3,98
10741,37538285,Lovely Simple Private Double Bed Room/Free WiFi,252910546,Mia,,Shinjuku Ku,35.70317,139.69608,Entire home/apt,7819,1,10,2019-12-04,1.54,9,93
10743,37539538,"★Good location in Asakusa★Large room,MAX16people",197190511,Hiroyuki,,Taito Ku,35.71437,139.79201,Entire home/apt,19982,2,12,2020-02-16,3.21,22,223
10745,37540236,"25㎡/Str Akihabara, Shinjuku/WiFi/3min to sta/sp3",279004837,Yuko,,Edogawa Ku,35.70363,139.84335,Entire home/apt,29973,2,14,2020-01-24,2.27,3,116
10747,37542052,"Great place★MAX11~13people,Large living,Duplex",197190511,Hiroyuki,,Taito Ku,35.71703,139.79289,Entire home/apt,19982,2,3,2020-01-29,1.29,22,238
10749,37543867,SHINJUKU AREA! SHIN-OKUBO! 7MIN TO STN! 7LDK 150㎡!,241620740,伊藤,,Shinjuku Ku,35.703070000000004,139.70656,Entire home/apt,49955,1,16,2020-02-18,3.04,1,106
10750,37544307,"★BIG HOUSE★All-you can use 3 floor.MAX19p,5 toilet",197190511,Hiroyuki,,Taito Ku,35.71585,139.79395,Entire home/apt,19982,2,10,2020-02-22,2.73,22,220
10751,37544407,5mins to Shibuya sta./Free airport pickup>5nights,97064680,Chiliko,,Shibuya Ku,35.65723,139.69351,Entire home/apt,51366,3,10,2020-02-17,1.52,4,178
10752,37544546,"Big group welcome!! Max16p,2toilet",197190511,Hiroyuki,,Taito Ku,35.717009999999995,139.79294,Entire home/apt,18027,2,7,2020-02-10,1.25,22,232
10756,37548315,"GREAT LOCATION★ASAKUSA★Largeliving,MAX16people",197190511,Hiroyuki,,Taito Ku,35.71436,139.79234,Entire home/apt,19982,2,7,2020-02-12,1.88,22,214
10759,37553103,NEW/1 min station/Great location/Quiet/Free Wi-Fi,226036428,大輔,,Shinagawa Ku,35.632670000000005,139.71538,Entire home/apt,60054,1,13,2020-02-20,2.03,5,338
10760,37555248,【New】3min walk near station  UenoPark/  Wifi#401,16894613,Mieca,,Taito Ku,35.72087,139.7818,Private room,8905,2,28,2020-02-17,5.09,5,124
10762,37568553,AZUKI House! Family Home / Direct to Haneda!,283825441,Sokochi-Kun,,Ota Ku,35.57416,139.72458,Entire home/apt,19982,2,6,2020-01-04,1.5,2,125
10763,37568656,MATCHA House! 2-story Family House,283825441,Sokochi-Kun,,Ota Ku,35.574909999999996,139.72496,Entire home/apt,19982,2,4,2019-12-21,1.02,2,126
10764,37568912,Syouryu-Itabashi101,247229879,津津,,Kita Ku,35.74739,139.725,Entire home/apt,6516,1,19,2020-01-25,3.37,4,187
10766,37571967,Shin-Nakano Station 6 minutes! 5 people stay  TY04,196271492,Takumi,,Nakano Ku,35.70754,139.66376,Entire home/apt,34968,1,7,2020-01-24,1.67,9,112
10767,37572342,伊伊HOUSE西新宿-2:新宿中央公園そば､独立房间･独立沐浴 卫生间(2号室)1F,280806666,伊玲(ｲﾘﾝ),,Shinjuku Ku,35.688109999999995,139.68671,Private room,6842,2,13,2020-02-02,2.71,4,86
10770,37574506,"8 min to sta★8ppl♪20within Skytree,Asakusa,Ueno",243222123,亜里沙,,Adachi Ku,35.77373,139.78519,Private room,10968,1,11,2020-02-05,2.0,1,113
10771,37576017,¨ Akihabara Station ¨ 7 min★4ppl Free Wifi / XY03,143447381,Riko,,Taito Ku,35.702729999999995,139.77652,Entire home/apt,12271,1,11,2020-02-10,2.82,5,121
10779,37585132,Higashi Shinjuku apartment【Free WiFi】,262399431,Yuko,,Shinjuku Ku,35.69732,139.70394,Entire home/apt,9448,7,3,2020-02-07,1.06,8,116
10780,37585780,[Shinjuku central] Living in Cozy Private Room,262399431,Yuko,,Shinjuku Ku,35.6957,139.71567,Entire home/apt,13466,1,6,2020-02-13,1.82,8,113
10781,37586267,Private Full rental Shinjuku residential,262399431,Yuko,,Nakano Ku,35.69689,139.68182,Entire home/apt,13466,1,5,2020-02-23,1.92,8,145
10783,37586792,Kabukicho Apartment【Free WiFi】,262399431,Yuko,,Shinjuku Ku,35.69702,139.7053,Entire home/apt,12489,1,2,2020-02-12,1.76,8,130
10785,37587124,[SHINJUKU + rooftop] Private 2floor occupied suite,262399431,Yuko,,Shinjuku Ku,35.69753,139.71395,Entire home/apt,24543,1,3,2020-02-25,1.53,8,146
10786,37587973,Modern Japanese･Designer Hotel 101/Haneda Airport,139071677,美奈子,,Ota Ku,35.55409,139.73533,Entire home/apt,19982,1,6,2020-02-22,1.86,10,132
10789,37602893,"Hachioji city, Cossy house with a car park.",22792928,Hiroki,,Hachioji Shi,35.63507,139.30983,Private room,4018,2,12,2020-01-21,2.06,1,82
10790,37604461,"Direct bus to Haneda! Max 7 ppl,  wi-fi",224427565,Emi,,Adachi Ku,35.7436,139.8019,Entire home/apt,12814,1,13,2020-02-23,2.93,8,234
10791,37604832,"世田谷ﾊﾟｰﾃｨｰﾊｳｽ(元飲食店)ｶﾗｵｹDAM,ｹﾞｰﾑPS3付【Meﾊｳｽ】",284121614,有継,,Setagaya Ku,35.618840000000006,139.64281,Entire home/apt,18027,1,26,2020-02-12,5.17,1,156
10794,37608825,Shinoby's Inn Annex,204098414,さくら,,Nakano Ku,35.69106,139.67326,Entire home/apt,29973,2,16,2020-02-15,2.76,2,353
10796,37610364,景观街 402室,232298663,美玲,,Sumida Ku,35.70326,139.81412,Entire home/apt,9014,2,13,2020-02-16,2.34,5,259
10797,37618384,伊伊HOUSE西新宿-3:新宿中央公園そば､独立房间･独立沐浴 卫生间(3号室)2F,280806666,伊玲(ｲﾘﾝ),,Shinjuku Ku,35.687459999999994,139.68832,Private room,6842,2,12,2020-01-20,2.57,4,99
10798,37620240,Stylish House D's Stay3B~Family向け､渋谷･新宿5分｡丸々貸切戸建て,284216192,Ryu&Megu,,Shibuya Ku,35.68403,139.68259,Entire home/apt,34968,3,12,2020-02-09,2.32,1,329
10799,37625398,2mins to Komagome/Easy to Shinjuku&Tokyo Sta by JR,70438155,MingJuan,,Kita Ku,35.73727,139.75073,Entire home/apt,29864,2,19,2020-02-17,2.98,15,117
10800,37636686,3 mins to Kabukicho/Shinjuku! Huge&Cozy 1LDK/H10,284383734,Nanako,,Shinjuku Ku,35.698029999999996,139.70631,Entire home/apt,19982,2,9,2020-02-02,1.88,2,345
10801,37636895,3 mins to Kabukicho/Shinjuku! Huge&Cozy 1LDK/H9,284383734,Nanako,,Shinjuku Ku,35.699729999999995,139.70526,Entire home/apt,19982,2,4,2020-02-19,1.54,2,359
10802,37637349,伊伊HOUSE西新宿-4:新宿中央公園そば､独立房间･独立沐浴 卫生间(4号室)2F,280806666,伊玲(ｲﾘﾝ),,Shinjuku Ku,35.68667,139.68873,Private room,6842,2,13,2020-02-14,2.65,4,75
10803,37637601,Shinjuku&Nakano/New National Stadium 7pplstay TY03,196271492,Takumi,,Nakano Ku,35.69407,139.66861,Entire home/apt,42027,1,10,2020-02-09,2.29,9,124
10809,37643047,Shin-Otsuka 2min|JR Otsuka 10min|Max3|WIFI|OVSO603,232659832,Akira,,Toshima Ku,35.72715,139.73111,Entire home/apt,8036,1,18,2020-02-22,3.07,31,149
10810,37643050,Ikebukuro 1min|JR&Metro|Max5|WIFI|1st floor|OVM101,232659832,Akira,,Toshima Ku,35.72593,139.71575,Entire home/apt,18027,1,20,2020-02-20,3.57,31,224
10811,37643074,Modern Japanese･Designer Hotel 203/Haneda Airport,139071677,美奈子,,Ota Ku,35.556309999999996,139.73906000000002,Entire home/apt,19982,1,4,2020-02-20,1.24,10,129
10814,37643594,羽田空港から6分､大鳥居駅から徒歩5分､新築のｺﾝﾄﾞ仕様 長期滞在も短期も自由に!♯303,139071677,美奈子,,Ota Ku,35.55731,139.73273,Entire home/apt,19982,1,10,2020-02-23,1.84,10,70
10817,37647567,Sakuramine House/7min walk from nearest station,82400591,Tomomi&Yohi,,Adachi Ku,35.75246,139.80955,Entire home/apt,19982,2,15,2020-02-27,5.84,4,157
10819,37648841,★NewOpenSALE★ New built House. 3bedroom. Max10ppl.,208235672,Naomichi,,Suginami Ku,35.69977,139.59743999999998,Entire home/apt,24977,1,20,2020-02-08,3.35,5,197
10820,37652045,【New Open 】JR中央総武線 日式独栋别墅别样体验 东京迪斯尼 /直达新宿秋叶原 三鹰美术馆,24169080,美元子,,Edogawa Ku,35.70833,139.84465,Entire home/apt,14986,1,10,2020-01-19,1.63,1,228
10821,37663146,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#107,10424827,Kei,,Toshima Ku,35.739470000000004,139.71934,Entire home/apt,4995,2,20,2020-02-14,3.28,17,356
10823,37665068,3min to Sta! 5min from Ikebukuro! Relaxing apt#203,63214407,Samurai Room,,Toshima Ku,35.73077,139.68133999999998,Entire home/apt,4995,2,28,2020-02-27,4.67,8,337
10824,37667914,"201上野秋葉原中心位置｡全新装修独立房间｡附近大量餐厅购物出行方便,免费Wi-Fi!",150299734,Minami,,Taito Ku,35.70281,139.77442,Private room,6950,1,34,2020-02-27,6.07,9,101
10825,37668029,Nippori  japanese style room,284631139,Tsuyoshi,,Arakawa Ku,35.7319,139.76953999999998,Private room,3258,1,10,2020-02-25,1.82,1,150
10826,37677479,"202温馨独立房间,步行5分钟可到秋葉原,上野｡附近大量餐厅购物出行方便｡免费Wi-Fi",150299734,Minami,,Taito Ku,35.70298,139.77437,Private room,4995,1,33,2020-02-19,5.56,9,107
10827,37677930,"203温馨独立房间,步行5分钟可到秋葉原,上野｡附近大量餐厅购物出行方便｡免费Wi-Fi",150299734,Minami,,Taito Ku,35.705020000000005,139.77397,Private room,4995,1,27,2020-02-23,4.66,9,129
10828,37678227,"204温馨独立房间,步行5分钟可到秋葉原,上野｡附近大量餐厅购物出行方便｡免费Wi-Fi",150299734,Minami,,Taito Ku,35.70312,139.77366,Private room,5973,1,35,2020-02-22,6.14,9,113
10829,37678379,Private apt/Ginza/direct to airport/1 min to stat.,143824798,麗子,,Chuo Ku,35.687529999999995,139.78479,Entire home/apt,8796,1,20,2020-02-22,3.8,4,224
10830,37685005,K403 Enjoy morningcoffee on balcony/ Roppongi cosy,280578369,Maki,,Minato Ku,35.657779999999995,139.73306000000002,Entire home/apt,15964,1,27,2020-02-17,4.45,5,138
10831,37690809,Single Pod with Window @ 1 min from Asakusa Sta.,160644380,Erika,,Taito Ku,35.71021,139.79806000000002,Hotel room,5647,1,5,2020-02-10,1.09,6,157
10839,37705969,"NM38 Metro station 2-min, Free portable WIFI",274153932,Na,,Itabashi Ku,35.77652,139.63474,Entire home/apt,5973,1,5,2020-01-15,1.08,27,123
10841,37707038,"Asakusa 2min by train, 5min from station,92㎡",284997777,敏(Sean),,Taito Ku,35.70305,139.78652,Entire home/apt,29973,1,24,2020-02-21,4.62,1,101
10843,37721359,Near Akihabara&Ueno&Tokyo SkyTree 11ppl stay#XY01,143447381,Riko,,Taito Ku,35.70767,139.77841,Entire home/apt,34968,1,9,2020-02-23,1.75,5,149
10847,37723797,KINOB2)Asakusa Sta./Free WiFi/Asakusa/Kaminarimon,283892150,Kino,,Taito Ku,35.7158,139.79527,Entire home/apt,28018,1,9,2020-01-27,1.49,4,233
10850,37728575,20%off Shinjuku 5minute/whole house for rent 190m2,126434559,Toki,,Nakano Ku,35.7038,139.6623,Entire home/apt,60054,2,12,2020-02-08,1.87,9,270
10852,37729010,Japanese Style TATAMI / Free WiFi in Shinjuku,285206415,Becky,,Shinjuku Ku,35.70404,139.69529,Entire home/apt,7602,1,12,2020-02-09,1.99,8,117
10855,37737854,The theater where you can stay with and sleep in,260536243,Hiroyuki,,Sumida Ku,35.70085,139.79878,Entire home/apt,80036,1,6,2020-02-23,2.02,4,284
10857,37740030,MAX with a 50% discount!!★NEW OPEN SALE★,123539754,Makoto & Keko,,Edogawa Ku,35.71117,139.84587,Entire home/apt,49955,1,19,2020-02-22,3.39,1,165
10858,37752567,IKEbukuro/Max6/JRYamanote/Cozyroom/9min shinjuku,219636782,Yuka,,Toshima Ku,35.731790000000004,139.70099,Entire home/apt,20959,1,10,2020-01-26,1.53,19,184
10859,37755449,Walk 5min/Tokyo/Akihabara/Narita Airport/Shinjuku,285537452,Takara House,,Katsushika Ku,35.71768,139.86435,Entire home/apt,16507,1,9,2020-02-16,1.61,1,96
10860,37756682,Ikebukuro 4min|★NATURE★|Max 9|PocketWIFI|RT502,285549949,Tomokazu,,Toshima Ku,35.73966,139.72301000000002,Entire home/apt,19982,1,20,2020-02-23,3.16,5,110
10865,37758905,KAMINARI INN Q1*4p*Nice Location+Near Subway*WiFi,285562589,Ami,,Taito Ku,35.70404,139.79054,Entire home/apt,13032,1,13,2020-02-21,2.15,1,140
10867,37760717,Ikebukuro 4min|★NARUTO★|Max6|PocketWIFI|RT205,274395948,明子,,Toshima Ku,35.73956,139.72368,Entire home/apt,14986,1,10,2020-01-18,1.65,2,155
10868,37762865,"New Open Asakusa, Skytree, Cozy Rooms, Convenient",43251226,Fred,,Taito Ku,35.71823,139.80333000000002,Entire home/apt,9774,3,14,2020-02-01,2.86,11,129
10871,37768702,"&2.Cozy Home APT Akibahara 7min walk,party room",278349340,Moonoka,,Taito Ku,35.70306,139.77835,Entire home/apt,15964,1,14,2020-02-05,2.37,9,65
10876,37781586,#8 Shinjuku Sta. 4min (Website hidden by Airbnb) Wi-Fi,105994847,Satomi,,Shibuya Ku,35.67688,139.67888,Entire home/apt,9991,1,14,2020-02-23,2.32,5,291
10880,37784295,Japanese style residence near Skytree & Asakusa,70333257,Amy,,Sumida Ku,35.72825,139.82273,Private room,9014,1,12,2020-01-27,2.14,2,83
10881,37784526,▼24people Big house▼Ueno∞Akihabara area/Free wifi,38092840,Sayaka  &    Riku,,Bunkyo Ku,35.7079,139.76496,Entire home/apt,49955,2,15,2020-02-08,2.59,25,108
10882,37786702,伝統的和式一軒家,31452740,恵(Kei),,Arakawa Ku,35.734320000000004,139.78066,Entire home/apt,5973,1,10,2020-01-11,1.99,6,148
10884,37791951,OPENSALE★Tokyotower/AzabujubanSta3min/freeWIFI/503,250003495,Yj,,Minato Ku,35.65616,139.73621,Entire home/apt,10534,2,15,2020-02-23,2.69,4,172
10885,37792745,NEW OPEN!池袋至近!住環境良好!最寄駅まで徒歩5分!無料wi-fi有!#303,190401625,Julie,,Toshima Ku,35.7253,139.69124,Entire home/apt,5973,1,27,2020-02-23,4.29,8,105
10886,37796987,艺术公馆/新宿黃金商圈/交通樞紐中心/商務出行便捷/設施齊全/WIFI免费/,286022765,Robin,,Shinjuku Ku,35.701370000000004,139.71303999999998,Entire home/apt,13032,2,20,2020-01-31,3.08,1,196
10888,37799142,"QC13 Train station 8-min walk, airport directly",286045412,Sally,,Taito Ku,35.7005,139.78333999999998,Entire home/apt,9014,2,7,2020-01-22,1.44,4,112
10891,37811444,NEW HOUSE☆Shinjuku/Kagurazaka☆3min sta./3BR/13ppl,6648140,Tatsuhiko & Yuka,,Shinjuku Ku,35.707229999999996,139.73412,Entire home/apt,49955,1,6,2020-01-10,1.13,7,172
10892,37811814,Shinjuku Central Park Apartment 101,286188033,Raku,,Shinjuku Ku,35.685629999999996,139.68885,Entire home/apt,10860,2,10,2020-01-18,1.79,3,132
10893,37812086,"Uhome Asakusabashi Apartment 3F, max 11, 75m2",73463626,Hara,,Taito Ku,35.701440000000005,139.78262,Entire home/apt,900051,1,10,2020-01-22,1.69,79,234
10894,37812802,"MOSHI MOSHI ROOMS 2nd ""ORIGAMI"" in HARAJUKU",227392305,Moshi Moshi Rooms,,Shibuya Ku,35.67201,139.70872,Entire home/apt,39964,1,13,2020-02-11,2.42,3,261
10895,37814620,上野向井501/上野站徒步5分/JR御徒町4分/成田直通/免費攜帶WiFi/全新內裝/中英日溝通,84648516,Paul,,Taito Ku,35.70953,139.77911,Entire home/apt,13032,3,2,2020-02-26,1.36,8,159
10897,37814861,上野向井502/上野站徒步5分/JR御徒町4分/成田直通/免費攜帶WiFi/全新內裝/中英日溝通,84648516,Paul,,Taito Ku,35.70946,139.7783,Entire home/apt,19982,3,5,2020-02-25,2.83,8,123
10898,37814901,Ikebukuro 4min|★TROPICAL★|Max8|PocketWIFI|RT301,286229801,Harry,,Toshima Ku,35.73945,139.72167,Entire home/apt,18027,2,19,2020-02-19,3.13,1,88
10901,37817270,"☆Opening Sale☆5-min to Shinjuku,Newly built,301",173962342,Akihiro,,Nakano Ku,35.706790000000005,139.68493999999998,Entire home/apt,19982,2,17,2020-02-22,3.59,9,317
10903,37824696,Tokyo Ikebukuro area 大心隱泊(五)東京 池袋ｴﾘｱ駅から徒歩6分中国語&日本語,116456984,Tzuting,,Toshima Ku,35.73916,139.72835,Entire home/apt,13249,3,15,2020-01-31,2.63,2,319
10905,37829057,Ikebukuro 4min|★NARUTO NEW★|Max8|PocketWIFI|RT401,286339556,Diego,,Toshima Ku,35.73944,139.72325,Entire home/apt,19982,2,13,2020-02-16,2.55,1,102
10906,37843266,From Okachimachi walk for 3 mins/Ueno 8 mins 6,198555536,Liu,,Taito Ku,35.7072,139.77639,Private room,3475,1,17,2020-02-12,3.95,6,61
10907,37845548,JR池袋走路6分鐘優美民宿Tokyo Shin House Ikebukuro#2,229005794,Meihuan,,Toshima Ku,35.73395,139.71623,Private room,8471,2,9,2020-01-29,1.84,2,143
10910,37849224,Living Room & 3Bedroom + Loft. Max 13ppl.,208235672,Naomichi,,Shibuya Ku,35.68005,139.67798,Entire home/apt,27041,2,20,2020-02-19,3.31,5,151
10915,37863325,❤️❤️高円寺駅からたったの3分!Just 3 min. From Koenji Station !❤️❤️,286783858,Eiko,,Suginami Ku,35.70268,139.65176,Private room,19547,2,7,2020-02-08,1.76,2,317
10917,37865076,Shinagawa area 2 min to station! room #3,19532514,Josh F,,Shinagawa Ku,35.59941,139.73911,Entire home/apt,13575,3,4,2020-01-28,1.02,3,118
10919,37865376,Entire Typical Japanese House(Right Under SKYTREE),42876350,Xun,,Sumida Ku,35.71176,139.80963,Entire home/apt,29973,1,2,2020-02-04,1.71,9,189
10920,37867143,HIZ HOTEL GINZA★902★COZY Apartment Hotel,256531617,Hiz,,Chuo Ku,35.6725,139.77405,Entire home/apt,14986,2,16,2020-02-25,2.86,25,153
10921,37867330,HIZ HOTEL GINAZA402★Apartment style HOTEL,256531617,Hiz,,Chuo Ku,35.67263,139.77298000000002,Entire home/apt,14986,2,17,2020-02-17,2.93,25,139
10922,37867333,HIZ HOTEL★602★COZY Apartment Hotel,256531617,Hiz,,Chuo Ku,35.673190000000005,139.77379,Entire home/apt,14986,2,24,2020-02-17,4.02,25,128
10925,37886033,Shinjuku Central Park Apartment 102,286188033,Raku,,Shinjuku Ku,35.68469,139.6905,Entire home/apt,10860,2,11,2020-01-25,1.98,3,97
10926,37886206,Shinjuku Central Park Apartment 103,286188033,Raku,,Shinjuku Ku,35.68448,139.69048999999998,Entire home/apt,10860,2,8,2020-01-25,1.44,3,97
10928,37887232,3min to Ebisu(恵比寿) Cozy&Modern apt #302,287002575,洋子,,Shibuya Ku,35.64673,139.72104,Entire home/apt,18027,2,18,2020-01-30,3.18,1,327
10929,37887909,Through to Ikebukuro Shinjuku Shibuya & Ginza,71920606,Ying,,Toshima Ku,35.73737,139.69824,Entire home/apt,26823,1,11,2020-02-09,2.13,34,170
10932,37888201,"Cozy apartment,max 7 ppl, JR Line walk 1 min#",246094628,Cindy,,Toshima Ku,35.7315,139.72686000000002,Entire home/apt,19982,1,8,2020-01-25,1.34,7,185
10933,37891569,【Newopen!!】NISHI-SHINJUKU TRADITIONAL GUEST ROOM,147014594,Eternal,,Shibuya Ku,35.68662,139.6797,Entire home/apt,9231,1,5,2020-01-19,1.09,10,162
10935,37899494,"Uhome Iriya Apartment, 1mn to stat. 1stop to Ueno",73463626,Hara,,Taito Ku,35.71883,139.78413999999998,Entire home/apt,900051,1,4,2020-01-19,1.41,79,227
10936,37915561,新装開店!畳寝室/東京最長商店街 戸越駅 徒歩5分/空港30分五反田駅2分/空港直通便有/43m2,187571355,Kamimasa,,Shinagawa Ku,35.60988,139.71518999999998,Entire home/apt,14986,1,9,2020-02-05,2.9,4,321
10938,37916741,"NM12 Metro station 2-min, Free portable WIFI",274153932,Na,,Itabashi Ku,35.7763,139.6335,Entire home/apt,5973,1,9,2020-01-17,1.84,27,100
10939,37916881,"NM47 Metro station 2-min, Free portable WIFI",274153932,Na,,Itabashi Ku,35.77434,139.63353999999998,Entire home/apt,5973,1,9,2019-12-31,1.53,27,108
10941,37917634,Dandy Style Apt/Walking to Shinjuku/Self Check In,215606612,Hayato,,Shibuya Ku,35.68711,139.6821,Entire home/apt,34968,1,16,2020-01-19,2.58,29,282
10943,37918866,日式溫馨小公寓交通超便利山手線駒込站徒步3分､賞櫻聖地六義園步5分､池袋電車6分､上野10分,122130761,Amao,,Toshima Ku,35.73805,139.74868,Entire home/apt,8688,1,11,2020-02-21,2.28,1,205
10944,37920184,5min walk to Shinjuku Wi-Fi★self-checkin★ #123,287268297,Shinjuku2,,Shinjuku Ku,35.690220000000004,139.70672,Entire home/apt,10968,1,6,2019-12-26,1.45,2,212
10953,37927178,7 minutes JR Ikebukuro Station WIFI widespace101,135748714,Takeshi And Mika,,Toshima Ku,35.73506,139.70268000000002,Entire home/apt,8036,2,19,2020-02-22,3.85,5,148
10955,37929867,Tokyo Family 001/7min HND airport/3-Stories/2WC,59551877,Harvey & Lei,,Ota Ku,35.561409999999995,139.72502,Entire home/apt,6842,2,15,2020-02-28,2.76,6,254
10956,37930372,Family House･龍!New open!池袋站步行圈四室一厅2卫2浴全新民宿最大可接待15人,149792880,Takahiro,,Toshima Ku,35.734759999999994,139.71774,Entire home/apt,34968,2,9,2020-02-15,1.47,4,157
10957,37945515,4名まで宿泊OK|大森駅まで徒歩6分!!秘密基地のような雰囲気があるﾜﾝﾙｰﾑ!!OK01,213704055,Natumi,,Ota Ku,35.58461,139.725,Entire home/apt,5104,1,16,2020-02-23,4.0,38,350
